thoi_gian_KaNak,thoi_gian_AnKhe,Tổng lưu lượng xả (m³/s)[Thực tế],Lưu lượng đến hồ (m³/s),Sum_Mua
2021-05-11 02:00:00,2021-05-11 10:00:00,35.8,37.36,0.0
2021-05-11 03:00:00,2021-05-11 11:00:00,35.8,37.33,0.0
2021-05-11 04:00:00,2021-05-11 12:00:00,35.8,37.31,0.0
2021-05-11 05:00:00,2021-05-11 13:00:00,35.8,37.29,0.0
2021-05-11 06:00:00,2021-05-11 14:00:00,35.8,37.25,0.0
2021-05-11 07:00:00,2021-05-11 15:00:00,35.8,37.23,0.0
2021-05-11 08:00:00,2021-05-11 16:00:00,35.8,37.19,0.0
2021-05-11 09:00:00,2021-05-11 17:00:00,35.8,37.13,0.0
2021-05-11 10:00:00,2021-05-11 18:00:00,35.8,16.61,0.0
2021-05-11 11:00:00,2021-05-11 19:00:00,14.3,2.53,0.0
2021-05-11 12:00:00,2021-05-11 20:00:00,0.0,1.98,0.0
2021-05-11 13:00:00,2021-05-11 21:00:00,0.0,2.12,0.0
2021-05-11 14:00:00,2021-05-11 22:00:00,0.0,36.05,0.0
2021-05-11 15:00:00,2021-05-11 23:00:00,34.6,37.52,0.0
2021-05-11 16:00:00,2021-05-12 06:00:00,35.8,37.61,0.0
2021-05-11 17:00:00,2021-05-12 07:00:00,35.8,37.36,0.0
2021-05-12 00:00:00,2021-05-12 08:00:00,35.8,37.33,0.0
2021-05-12 01:00:00,2021-05-12 09:00:00,35.8,37.29,0.0
2021-05-12 02:00:00,2021-05-12 10:00:00,35.8,37.27,0.0
2021-05-12 03:00:00,2021-05-12 11:00:00,35.8,37.25,0.0
2021-05-12 04:00:00,2021-05-12 12:00:00,35.8,37.43,0.0
2021-05-12 05:00:00,2021-05-12 13:00:00,35.8,37.32,0.0
2021-05-12 06:00:00,2021-05-12 14:00:00,35.8,37.45,0.0
2021-05-12 07:00:00,2021-05-12 15:00:00,35.8,37.38,0.0
2021-05-12 08:00:00,2021-05-12 16:00:00,35.8,37.54,0.0
2021-05-12 09:00:00,2021-05-12 17:00:00,35.8,37.28,0.0
2021-05-12 10:00:00,2021-05-12 18:00:00,35.8,25.31,0.0
2021-05-12 11:00:00,2021-05-12 19:00:00,23.9,1.56,0.0
2021-05-12 12:00:00,2021-05-12 20:00:00,0.0,1.87,0.0
2021-05-12 13:00:00,2021-05-12 21:00:00,0.0,36.94,0.0
2021-05-12 14:00:00,2021-05-12 22:00:00,35.2,38.37,0.0
2021-05-12 15:00:00,2021-05-12 23:00:00,36.4,38.29,0.0
2021-05-12 16:00:00,2021-05-13 06:00:00,36.4,38.25,0.0
2021-05-12 17:00:00,2021-05-13 07:00:00,36.4,37.94,0.0
2021-05-13 00:00:00,2021-05-13 08:00:00,36.4,37.89,0.0
2021-05-13 01:00:00,2021-05-13 09:00:00,36.4,37.83,0.0
2021-05-13 02:00:00,2021-05-13 10:00:00,36.4,37.96,0.0
2021-05-13 03:00:00,2021-05-13 11:00:00,36.4,37.75,0.0
2021-05-13 04:00:00,2021-05-13 12:00:00,36.4,37.92,0.0
2021-05-13 05:00:00,2021-05-13 13:00:00,36.4,37.79,0.0
2021-05-13 06:00:00,2021-05-13 14:00:00,36.4,37.85,0.0
2021-05-13 07:00:00,2021-05-13 15:00:00,36.4,37.76,0.0
2021-05-13 08:00:00,2021-05-13 16:00:00,36.4,25.21,0.0
2021-05-13 09:00:00,2021-05-13 17:00:00,23.7,1.74,0.0
2021-05-13 10:00:00,2021-05-13 18:00:00,0.0,1.67,0.0
2021-05-13 11:00:00,2021-05-13 19:00:00,0.0,1.82,0.0
2021-05-13 12:00:00,2021-05-13 20:00:00,0.0,1.97,0.0
2021-05-13 13:00:00,2021-05-13 21:00:00,0.0,2.05,0.0
2021-05-13 14:00:00,2021-05-13 22:00:00,0.0,32.87,0.0
2021-05-13 15:00:00,2021-05-13 23:00:00,30.9,38.39,0.0
2021-05-13 16:00:00,2021-05-14 06:00:00,36.4,38.32,0.0
2021-05-13 17:00:00,2021-05-14 07:00:00,36.4,38.38,0.0
2021-05-14 00:00:00,2021-05-14 08:00:00,36.4,38.07,0.0
2021-05-14 01:00:00,2021-05-14 09:00:00,36.4,37.95,0.0
2021-05-14 02:00:00,2021-05-14 10:00:00,36.4,37.88,0.0
2021-05-14 03:00:00,2021-05-14 11:00:00,36.4,37.92,0.0
2021-05-14 04:00:00,2021-05-14 12:00:00,36.4,37.86,0.0
2021-05-14 05:00:00,2021-05-14 13:00:00,36.4,37.91,0.0
2021-05-14 06:00:00,2021-05-14 14:00:00,36.4,37.97,0.0
2021-05-14 07:00:00,2021-05-14 15:00:00,36.4,10.12,0.0
2021-05-14 08:00:00,2021-05-14 16:00:00,8.5,1.48,0.0
2021-05-14 09:00:00,2021-05-14 17:00:00,0.0,1.65,0.0
2021-05-14 10:00:00,2021-05-14 18:00:00,0.0,1.72,0.0
2021-05-14 11:00:00,2021-05-14 19:00:00,0.0,1.58,0.0
2021-05-14 12:00:00,2021-05-14 20:00:00,0.0,1.62,0.0
2021-05-14 13:00:00,2021-05-14 21:00:00,0.0,1.76,0.0
2021-05-14 14:00:00,2021-05-14 22:00:00,0.0,1.84,0.0
2021-05-14 15:00:00,2021-05-14 23:00:00,0.0,1.87,0.0
2021-05-14 16:00:00,2021-05-15 06:00:00,0.0,38.37,0.0
2021-05-14 17:00:00,2021-05-15 07:00:00,0.0,37.98,0.0
2021-05-15 00:00:00,2021-05-15 08:00:00,36.4,13.65,0.0
2021-05-15 01:00:00,2021-05-15 09:00:00,12.1,1.62,0.0
2021-05-15 02:00:00,2021-05-15 10:00:00,0.0,1.55,0.0
2021-05-15 03:00:00,2021-05-15 11:00:00,0.0,1.67,0.0
2021-05-15 04:00:00,2021-05-15 12:00:00,0.0,1.72,0.0
2021-05-15 05:00:00,2021-05-15 13:00:00,0.0,1.86,0.0
2021-05-15 06:00:00,2021-05-15 14:00:00,0.0,1.55,0.0
2021-05-15 07:00:00,2021-05-15 15:00:00,0.0,1.72,0.0
2021-05-15 08:00:00,2021-05-15 16:00:00,0.0,1.54,0.0
2021-05-15 09:00:00,2021-05-15 17:00:00,0.0,1.47,0.0
2021-05-15 10:00:00,2021-05-15 18:00:00,0.0,1.78,0.0
2021-05-15 11:00:00,2021-05-15 19:00:00,0.0,1.52,0.0
2021-05-15 12:00:00,2021-05-15 20:00:00,0.0,2.28,0.0
2021-05-15 13:00:00,2021-05-15 21:00:00,0.0,2.33,0.0
2021-05-15 14:00:00,2021-05-15 22:00:00,0.0,2.37,0.0
2021-05-15 15:00:00,2021-05-15 23:00:00,0.0,2.43,0.0
2021-05-15 16:00:00,2021-05-16 06:00:00,0.0,1.95,0.0
2021-05-15 17:00:00,2021-05-16 07:00:00,0.0,1.89,0.0
2021-05-16 00:00:00,2021-05-16 08:00:00,0.0,1.92,0.0
2021-05-16 01:00:00,2021-05-16 09:00:00,0.0,2.06,0.0
2021-05-16 02:00:00,2021-05-16 10:00:00,0.0,2.12,0.0
2021-05-16 03:00:00,2021-05-16 11:00:00,0.0,1.85,0.0
2021-05-16 04:00:00,2021-05-16 12:00:00,0.0,1.96,0.0
2021-05-16 05:00:00,2021-05-16 13:00:00,0.0,2.16,0.0
2021-05-16 06:00:00,2021-05-16 14:00:00,0.0,2.24,0.0
2021-05-16 07:00:00,2021-05-16 15:00:00,0.0,2.28,0.0
2021-05-16 08:00:00,2021-05-16 16:00:00,0.0,2.02,0.0
2021-05-16 09:00:00,2021-05-16 17:00:00,0.0,1.98,0.0
2021-05-16 10:00:00,2021-05-16 18:00:00,0.0,1.82,0.0
2021-05-16 11:00:00,2021-05-16 19:00:00,0.0,2.14,0.0
2021-05-16 12:00:00,2021-05-16 20:00:00,0.0,1.54,0.0
2021-05-16 13:00:00,2021-05-16 21:00:00,0.0,2.94,0.0
2021-05-16 14:00:00,2021-05-16 22:00:00,0.0,2.87,0.0
2021-05-16 15:00:00,2021-05-16 23:00:00,0.0,2.56,0.0
2021-05-16 16:00:00,2021-05-17 06:00:00,0.0,2.53,0.0
2021-05-16 17:00:00,2021-05-17 07:00:00,0.0,2.75,0.0
2021-05-17 00:00:00,2021-05-17 08:00:00,0.0,27.45,0.0
2021-05-17 01:00:00,2021-05-17 09:00:00,26.1,37.92,0.0
2021-05-17 02:00:00,2021-05-17 10:00:00,36.4,37.88,0.0
2021-05-17 03:00:00,2021-05-17 11:00:00,36.4,38.06,0.0
2021-05-17 04:00:00,2021-05-17 12:00:00,36.4,37.82,0.0
2021-05-17 05:00:00,2021-05-17 13:00:00,36.4,38.12,0.0
2021-05-17 06:00:00,2021-05-17 14:00:00,36.4,38.05,0.0
2021-05-17 07:00:00,2021-05-17 15:00:00,36.4,37.89,0.0
2021-05-17 08:00:00,2021-05-17 16:00:00,36.4,37.66,0.0
2021-05-17 09:00:00,2021-05-17 17:00:00,36.4,35.72,0.0
2021-05-17 10:00:00,2021-05-17 18:00:00,34.6,12.5,0.0
2021-05-17 11:00:00,2021-05-17 19:00:00,0.0,1.77,0.0
2021-05-17 12:00:00,2021-05-17 20:00:00,0.0,2.89,0.0
2021-05-17 13:00:00,2021-05-17 21:00:00,0.0,24.54,0.0
2021-05-17 14:00:00,2021-05-17 22:00:00,21.9,38.78,0.0
2021-05-17 15:00:00,2021-05-17 23:00:00,36.8,38.76,0.0
2021-05-17 16:00:00,2021-05-18 06:00:00,36.8,38.43,0.0
2021-05-17 17:00:00,2021-05-18 07:00:00,36.8,38.37,0.0
2021-05-18 00:00:00,2021-05-18 08:00:00,36.8,38.22,0.0
2021-05-18 01:00:00,2021-05-18 09:00:00,36.8,38.16,0.0
2021-05-18 02:00:00,2021-05-18 10:00:00,36.8,38.36,0.0
2021-05-18 03:00:00,2021-05-18 11:00:00,36.8,38.32,0.0
2021-05-18 04:00:00,2021-05-18 12:00:00,36.8,38.34,0.0
2021-05-18 05:00:00,2021-05-18 13:00:00,36.8,38.29,0.0
2021-05-18 06:00:00,2021-05-18 14:00:00,36.8,38.32,0.0
2021-05-18 07:00:00,2021-05-18 15:00:00,36.8,38.29,0.0
2021-05-18 08:00:00,2021-05-18 16:00:00,36.8,38.22,0.0
2021-05-18 09:00:00,2021-05-18 17:00:00,36.8,8.95,0.0
2021-05-18 10:00:00,2021-05-18 18:00:00,3.1,1.62,0.0
2021-05-18 11:00:00,2021-05-18 19:00:00,0.0,1.74,0.0
2021-05-18 12:00:00,2021-05-18 20:00:00,0.0,1.67,0.0
2021-05-18 13:00:00,2021-05-18 21:00:00,0.0,1.83,0.0
2021-05-18 14:00:00,2021-05-18 22:00:00,0.0,8.45,0.0
2021-05-18 15:00:00,2021-05-18 23:00:00,6.7,38.36,0.0
2021-05-18 16:00:00,2021-05-19 06:00:00,36.8,38.53,0.0
2021-05-18 17:00:00,2021-05-19 07:00:00,36.8,38.47,0.0
2021-05-19 00:00:00,2021-05-19 08:00:00,36.8,38.52,0.0
2021-05-19 01:00:00,2021-05-19 09:00:00,36.8,38.49,0.0
2021-05-19 02:00:00,2021-05-19 10:00:00,36.8,38.46,0.0
2021-05-19 03:00:00,2021-05-19 11:00:00,36.8,38.48,0.0
2021-05-19 04:00:00,2021-05-19 12:00:00,36.8,38.51,0.0
2021-05-19 05:00:00,2021-05-19 13:00:00,36.8,38.47,0.0
2021-05-19 06:00:00,2021-05-19 14:00:00,36.8,38.49,0.0
2021-05-19 07:00:00,2021-05-19 15:00:00,36.8,38.46,0.0
2021-05-19 08:00:00,2021-05-19 16:00:00,36.8,38.34,0.0
2021-05-19 09:00:00,2021-05-19 17:00:00,36.8,12.35,0.0
2021-05-19 10:00:00,2021-05-19 18:00:00,10.4,1.97,0.0
2021-05-19 11:00:00,2021-05-19 19:00:00,0.0,1.98,0.0
2021-05-19 12:00:00,2021-05-19 20:00:00,0.0,1.85,0.0
2021-05-19 13:00:00,2021-05-19 21:00:00,0.0,1.74,0.0
2021-05-19 14:00:00,2021-05-19 22:00:00,0.0,23.97,0.0
2021-05-19 15:00:00,2021-05-19 23:00:00,22.4,38.86,0.0
2021-05-19 16:00:00,2021-05-20 06:00:00,37.4,38.77,0.0
2021-05-19 17:00:00,2021-05-20 07:00:00,37.4,38.75,0.0
2021-05-20 00:00:00,2021-05-20 08:00:00,37.4,9.97,0.0
2021-05-20 01:00:00,2021-05-20 09:00:00,8.7,1.29,0.0
2021-05-20 02:00:00,2021-05-20 10:00:00,0.0,1.25,0.0
2021-05-20 03:00:00,2021-05-20 11:00:00,0.0,1.28,0.0
2021-05-20 04:00:00,2021-05-20 12:00:00,0.0,1.31,0.0
2021-05-20 05:00:00,2021-05-20 13:00:00,0.0,1.29,0.0
2021-05-20 06:00:00,2021-05-20 14:00:00,0.0,1.26,0.0
2021-05-20 07:00:00,2021-05-20 15:00:00,0.0,1.25,0.0
2021-05-20 08:00:00,2021-05-20 16:00:00,0.0,1.27,0.0
2021-05-20 09:00:00,2021-05-20 17:00:00,0.0,1.32,0.0
2021-05-20 10:00:00,2021-05-20 18:00:00,0.0,1.36,0.0
2021-05-20 11:00:00,2021-05-20 19:00:00,0.0,1.42,0.0
2021-05-20 12:00:00,2021-05-20 20:00:00,0.0,1.58,0.0
2021-05-20 13:00:00,2021-05-20 21:00:00,0.0,1.47,0.0
2021-05-20 14:00:00,2021-05-20 22:00:00,0.0,1.56,11.399999618530272
2021-05-20 15:00:00,2021-05-20 23:00:00,0.0,1.64,2.0
2021-05-20 16:00:00,2021-05-21 06:00:00,0.0,38.96,0.0
2021-05-20 17:00:00,2021-05-21 07:00:00,0.0,38.82,1.7999999523162842
2021-05-21 00:00:00,2021-05-21 08:00:00,37.4,34.47,0.0
2021-05-21 01:00:00,2021-05-21 09:00:00,33.0,1.47,0.0
2021-05-21 02:00:00,2021-05-21 10:00:00,0.0,1.45,0.0
2021-05-21 03:00:00,2021-05-21 11:00:00,0.0,1.47,0.0
2021-05-21 04:00:00,2021-05-21 12:00:00,0.0,1.63,0.0
2021-05-21 05:00:00,2021-05-21 13:00:00,0.0,1.78,0.0
2021-05-21 06:00:00,2021-05-21 14:00:00,0.0,1.75,0.0
2021-05-21 07:00:00,2021-05-21 15:00:00,0.0,2.13,0.0
2021-05-21 08:00:00,2021-05-21 16:00:00,0.0,3.56,0.0
2021-05-21 09:00:00,2021-05-21 17:00:00,0.0,3.63,0.0
2021-05-21 10:00:00,2021-05-21 18:00:00,0.0,2.57,0.0
2021-05-21 11:00:00,2021-05-21 19:00:00,0.0,2.54,0.0
2021-05-21 12:00:00,2021-05-21 20:00:00,0.0,5.2,0.0
2021-05-21 13:00:00,2021-05-21 21:00:00,0.0,25.42,0.0
2021-05-21 14:00:00,2021-05-21 22:00:00,0.0,48.57,0.0
2021-05-21 15:00:00,2021-05-21 23:00:00,34.9,39.44,12.400000393390656
2021-05-21 16:00:00,2021-05-22 06:00:00,37.4,39.52,69.79999868571758
2021-05-21 17:00:00,2021-05-22 07:00:00,28.0,38.95,23.200000539422035
2021-05-22 00:00:00,2021-05-22 08:00:00,37.4,14.63,0.0
2021-05-22 01:00:00,2021-05-22 09:00:00,12.5,1.67,0.0
2021-05-22 02:00:00,2021-05-22 10:00:00,0.0,1.73,0.0
2021-05-22 03:00:00,2021-05-22 11:00:00,0.0,1.65,0.0
2021-05-22 04:00:00,2021-05-22 12:00:00,0.0,1.63,0.0
2021-05-22 05:00:00,2021-05-22 13:00:00,0.0,1.58,0.0
2021-05-22 06:00:00,2021-05-22 14:00:00,0.0,1.53,0.0
2021-05-22 07:00:00,2021-05-22 15:00:00,0.0,3.15,0.0
2021-05-22 08:00:00,2021-05-22 16:00:00,0.0,3.83,0.0
2021-05-22 09:00:00,2021-05-22 17:00:00,0.0,3.74,0.0
2021-05-22 10:00:00,2021-05-22 18:00:00,0.0,1.56,0.0
2021-05-22 11:00:00,2021-05-22 19:00:00,0.0,1.64,0.0
2021-05-22 12:00:00,2021-05-22 20:00:00,0.0,11.22,0.2000000029802322
2021-05-22 13:00:00,2021-05-22 21:00:00,0.0,20.25,57.0
2021-05-22 14:00:00,2021-05-22 22:00:00,1.9,45.17,70.2000002861023
2021-05-22 15:00:00,2021-05-22 23:00:00,37.0,39.02,8.000000149011612
2021-05-22 16:00:00,2021-05-23 06:00:00,37.0,2.12,0.0
2021-05-22 17:00:00,2021-05-23 07:00:00,35.8,2.33,0.0
2021-05-23 00:00:00,2021-05-23 08:00:00,0.0,1.78,0.0
2021-05-23 01:00:00,2021-05-23 09:00:00,0.0,1.74,0.0
2021-05-23 02:00:00,2021-05-23 10:00:00,0.0,1.69,0.0
2021-05-23 03:00:00,2021-05-23 11:00:00,0.0,1.65,0.0
2021-05-23 04:00:00,2021-05-23 12:00:00,0.0,1.63,0.0
2021-05-23 05:00:00,2021-05-23 13:00:00,0.0,1.59,0.0
2021-05-23 06:00:00,2021-05-23 14:00:00,0.0,1.78,0.0
2021-05-23 07:00:00,2021-05-23 15:00:00,0.0,1.83,0.0
2021-05-23 08:00:00,2021-05-23 16:00:00,0.0,1.87,0.0
2021-05-23 09:00:00,2021-05-23 17:00:00,0.0,1.93,0.0
2021-05-23 10:00:00,2021-05-23 18:00:00,0.0,8.0,0.2000000029802322
2021-05-23 11:00:00,2021-05-23 19:00:00,0.0,14.5,0.0
2021-05-23 12:00:00,2021-05-23 20:00:00,0.0,10.82,9.59999978542328
2021-05-23 13:00:00,2021-05-23 21:00:00,0.0,11.22,3.2000001072883606
2021-05-23 14:00:00,2021-05-23 22:00:00,0.0,11.22,0.0
2021-05-23 15:00:00,2021-05-23 23:00:00,0.0,8.25,7.199999809265137
2021-05-23 16:00:00,2021-05-24 06:00:00,0.0,1.88,0.800000011920929
2021-05-23 17:00:00,2021-05-24 07:00:00,0.0,2.12,38.00000055134296
2021-05-24 00:00:00,2021-05-24 08:00:00,0.0,1.78,0.2000000029802322
2021-05-24 01:00:00,2021-05-24 09:00:00,0.0,2.74,0.0
2021-05-24 02:00:00,2021-05-24 10:00:00,0.0,12.25,0.4000000059604645
2021-05-24 03:00:00,2021-05-24 11:00:00,10.5,38.67,1.2000000327825546
2021-05-24 04:00:00,2021-05-24 12:00:00,37.0,38.53,2.200000032782554
2021-05-24 05:00:00,2021-05-24 13:00:00,37.0,38.64,0.2000000029802322
2021-05-24 06:00:00,2021-05-24 14:00:00,37.0,38.58,0.0
2021-05-24 07:00:00,2021-05-24 15:00:00,37.0,38.47,0.0
2021-05-24 08:00:00,2021-05-24 16:00:00,37.0,7.18,0.2000000029802322
2021-05-24 09:00:00,2021-05-24 17:00:00,5.6,1.69,0.0
2021-05-24 10:00:00,2021-05-24 18:00:00,0.0,1.56,0.2000000029802322
2021-05-24 11:00:00,2021-05-24 19:00:00,0.0,1.72,0.0
2021-05-24 12:00:00,2021-05-24 20:00:00,0.0,1.55,0.0
2021-05-24 13:00:00,2021-05-24 21:00:00,0.0,1.49,0.0
2021-05-24 14:00:00,2021-05-24 22:00:00,0.0,1.62,1.399999976158142
2021-05-24 15:00:00,2021-05-24 23:00:00,0.0,34.59,10.0
2021-05-24 16:00:00,2021-05-25 06:00:00,33.0,39.09,0.6000000089406967
2021-05-24 17:00:00,2021-05-25 07:00:00,37.4,38.94,1.2000000476837158
2021-05-25 00:00:00,2021-05-25 08:00:00,37.4,38.89,0.0
2021-05-25 01:00:00,2021-05-25 09:00:00,37.4,38.97,0.0
2021-05-25 02:00:00,2021-05-25 10:00:00,37.4,38.86,0.0
2021-05-25 03:00:00,2021-05-25 11:00:00,37.4,38.92,0.0
2021-05-25 04:00:00,2021-05-25 12:00:00,37.4,38.78,0.0
2021-05-25 05:00:00,2021-05-25 13:00:00,37.4,38.95,0.2000000029802322
2021-05-25 06:00:00,2021-05-25 14:00:00,37.4,38.87,0.0
2021-05-25 07:00:00,2021-05-25 15:00:00,37.4,27.61,0.0
2021-05-25 08:00:00,2021-05-25 16:00:00,26.2,1.65,0.0
2021-05-25 09:00:00,2021-05-25 17:00:00,0.0,1.48,0.2000000029802322
2021-05-25 10:00:00,2021-05-25 18:00:00,0.0,1.59,0.0
2021-05-25 11:00:00,2021-05-25 19:00:00,0.0,1.53,0.0
2021-05-25 12:00:00,2021-05-25 20:00:00,0.0,1.89,0.0
2021-05-25 13:00:00,2021-05-25 21:00:00,0.0,1.97,70.7999996393919
2021-05-25 14:00:00,2021-05-25 22:00:00,0.0,1.75,13.200000077486038
2021-05-25 15:00:00,2021-05-25 23:00:00,0.0,1.82,0.0
2021-05-25 16:00:00,2021-05-26 06:00:00,0.0,2.24,0.0
2021-05-25 17:00:00,2021-05-26 07:00:00,0.0,1.86,0.0
2021-05-26 00:00:00,2021-05-26 08:00:00,0.0,1.77,0.0
2021-05-26 01:00:00,2021-05-26 09:00:00,0.0,1.59,0.0
2021-05-26 02:00:00,2021-05-26 10:00:00,0.0,1.64,0.0
2021-05-26 03:00:00,2021-05-26 11:00:00,0.0,1.55,0.0
2021-05-26 04:00:00,2021-05-26 12:00:00,0.0,1.47,0.0
2021-05-26 05:00:00,2021-05-26 13:00:00,0.0,1.52,0.0
2021-05-26 06:00:00,2021-05-26 14:00:00,0.0,1.58,0.0
2021-05-26 07:00:00,2021-05-26 15:00:00,0.0,1.49,0.0
2021-05-26 08:00:00,2021-05-26 16:00:00,0.0,1.61,0.0
2021-05-26 09:00:00,2021-05-26 17:00:00,0.0,1.66,0.0
2021-05-26 10:00:00,2021-05-26 18:00:00,0.0,1.73,0.0
2021-05-26 11:00:00,2021-05-26 19:00:00,0.0,1.78,0.0
2021-05-26 12:00:00,2021-05-26 20:00:00,0.0,1.82,0.0
2021-05-26 13:00:00,2021-05-26 21:00:00,0.0,1.85,0.0
2021-05-26 14:00:00,2021-05-26 22:00:00,0.0,1.94,0.0
2021-05-26 15:00:00,2021-05-26 23:00:00,0.0,2.06,17.000000193715096
2021-05-26 16:00:00,2021-05-27 06:00:00,0.0,1.76,2.4000000655651093
2021-05-26 17:00:00,2021-05-27 07:00:00,0.0,1.72,0.2000000029802322
2021-05-27 00:00:00,2021-05-27 08:00:00,0.0,1.69,0.0
2021-05-27 01:00:00,2021-05-27 09:00:00,0.0,1.58,0.0
2021-05-27 02:00:00,2021-05-27 10:00:00,0.0,1.66,0.0
2021-05-27 03:00:00,2021-05-27 11:00:00,0.0,1.74,0.0
2021-05-27 04:00:00,2021-05-27 12:00:00,0.0,2.02,0.0
2021-05-27 05:00:00,2021-05-27 13:00:00,0.0,2.26,0.0
2021-05-27 06:00:00,2021-05-27 14:00:00,0.0,2.33,0.0
2021-05-27 07:00:00,2021-05-27 15:00:00,0.0,2.14,0.0
2021-05-27 08:00:00,2021-05-27 16:00:00,0.0,2.38,0.0
2021-05-27 09:00:00,2021-05-27 17:00:00,0.0,2.2,0.0
2021-05-27 10:00:00,2021-05-27 18:00:00,0.0,1.93,0.0
2021-05-27 11:00:00,2021-05-27 19:00:00,0.0,2.15,0.0
2021-05-27 12:00:00,2021-05-27 20:00:00,0.0,2.78,0.0
2021-05-27 13:00:00,2021-05-27 21:00:00,0.0,2.67,0.0
2021-05-27 14:00:00,2021-05-27 22:00:00,0.0,2.63,0.0
2021-05-27 15:00:00,2021-05-27 23:00:00,0.0,21.56,0.0
2021-05-27 16:00:00,2021-05-28 06:00:00,19.9,38.67,0.0
2021-05-27 17:00:00,2021-05-28 07:00:00,37.4,38.73,0.0
2021-05-28 00:00:00,2021-05-28 08:00:00,37.4,38.92,0.0
2021-05-28 01:00:00,2021-05-28 09:00:00,37.4,38.66,0.0
2021-05-28 02:00:00,2021-05-28 10:00:00,37.4,38.82,0.0
2021-05-28 03:00:00,2021-05-28 11:00:00,37.4,39.06,0.0
2021-05-28 04:00:00,2021-05-28 12:00:00,37.4,39.25,0.2000000029802322
2021-05-28 05:00:00,2021-05-28 13:00:00,37.4,16.61,0.0
2021-05-28 06:00:00,2021-05-28 14:00:00,37.4,2.78,0.0
2021-05-28 07:00:00,2021-05-28 15:00:00,3.7,2.12,0.2000000029802322
2021-05-28 08:00:00,2021-05-28 16:00:00,0.0,2.05,0.0
2021-05-28 09:00:00,2021-05-28 17:00:00,0.0,1.88,0.0
2021-05-28 10:00:00,2021-05-28 18:00:00,0.0,2.02,0.0
2021-05-28 11:00:00,2021-05-28 19:00:00,0.0,1.77,0.0
2021-05-28 12:00:00,2021-05-28 20:00:00,0.0,2.06,0.0
2021-05-28 13:00:00,2021-05-28 21:00:00,0.0,1.67,0.0
2021-05-28 14:00:00,2021-05-28 22:00:00,0.0,1.74,0.0
2021-05-28 15:00:00,2021-05-28 23:00:00,0.0,1.85,0.0
2021-05-28 16:00:00,2021-05-29 06:00:00,0.0,39.11,0.0
2021-05-28 17:00:00,2021-05-29 07:00:00,34.0,39.13,0.0
2021-05-29 00:00:00,2021-05-29 08:00:00,37.4,16.61,0.0
2021-05-29 01:00:00,2021-05-29 09:00:00,7.5,2.89,0.0
2021-05-29 02:00:00,2021-05-29 10:00:00,0.0,2.25,0.0
2021-05-29 03:00:00,2021-05-29 11:00:00,0.0,2.12,0.0
2021-05-29 04:00:00,2021-05-29 12:00:00,0.0,2.18,0.0
2021-05-29 05:00:00,2021-05-29 13:00:00,0.0,1.96,0.0
2021-05-29 06:00:00,2021-05-29 14:00:00,0.0,1.88,0.0
2021-05-29 07:00:00,2021-05-29 15:00:00,0.0,1.72,0.0
2021-05-29 08:00:00,2021-05-29 16:00:00,0.0,1.99,0.0
2021-05-29 09:00:00,2021-05-29 17:00:00,0.0,2.15,0.0
2021-05-29 10:00:00,2021-05-29 18:00:00,0.0,1.77,0.0
2021-05-29 11:00:00,2021-05-29 19:00:00,0.0,1.85,0.0
2021-05-29 12:00:00,2021-05-29 20:00:00,0.0,1.76,0.0
2021-05-29 13:00:00,2021-05-29 21:00:00,0.0,2.13,0.0
2021-05-29 14:00:00,2021-05-29 22:00:00,0.0,2.71,0.0
2021-05-29 15:00:00,2021-05-29 23:00:00,0.0,2.94,0.2000000029802322
2021-05-29 16:00:00,2021-05-30 06:00:00,0.0,38.86,0.0
2021-05-29 17:00:00,2021-05-30 07:00:00,0.0,25.67,0.0
2021-05-30 00:00:00,2021-05-30 08:00:00,23.7,29.92,0.0
2021-05-30 01:00:00,2021-05-30 09:00:00,28.7,16.61,0.0
2021-05-30 02:00:00,2021-05-30 10:00:00,0.0,2.56,0.0
2021-05-30 03:00:00,2021-05-30 11:00:00,0.0,2.04,0.0
2021-05-30 04:00:00,2021-05-30 12:00:00,0.0,1.97,0.0
2021-05-30 05:00:00,2021-05-30 13:00:00,0.0,1.93,0.0
2021-05-30 06:00:00,2021-05-30 14:00:00,0.0,1.86,0.0
2021-05-30 07:00:00,2021-05-30 15:00:00,0.0,1.79,0.0
2021-05-30 08:00:00,2021-05-30 16:00:00,0.0,1.75,0.0
2021-05-30 09:00:00,2021-05-30 17:00:00,0.0,1.72,0.0
2021-05-30 10:00:00,2021-05-30 18:00:00,0.0,1.68,0.0
2021-05-30 11:00:00,2021-05-30 19:00:00,0.0,1.55,0.0
2021-05-30 12:00:00,2021-05-30 20:00:00,0.0,1.61,0.0
2021-05-30 13:00:00,2021-05-30 21:00:00,0.0,1.59,0.0
2021-05-30 14:00:00,2021-05-30 22:00:00,0.0,1.65,0.0
2021-05-30 15:00:00,2021-05-30 23:00:00,0.0,1.48,0.0
2021-05-30 16:00:00,2021-05-31 06:00:00,0.0,38.92,0.0
2021-05-30 17:00:00,2021-05-31 07:00:00,0.0,38.89,0.4000000059604645
2021-05-31 00:00:00,2021-05-31 08:00:00,37.4,38.95,0.0
2021-05-31 01:00:00,2021-05-31 09:00:00,37.4,38.92,0.0
2021-05-31 02:00:00,2021-05-31 10:00:00,37.4,38.89,0.0
2021-05-31 03:00:00,2021-05-31 11:00:00,37.4,38.84,0.0
